timestamp,Load_kW,PV_forecast_kW,Price_EUR_kWh,Grid_Import_kW,Grid_Export_kW,PV_Self_kW,PV_Charge_kW,PV_Curtail_kW,Bat_Ch_kW,Bat_Dis_kW,SOC_kWh
2025-10-18 22:00:00,31.3021,0.0409,0.1205,31.2874,0.0,0.0147,0.0262,0.0,0.0262,0.0,7.83
2025-10-18 23:00:00,39.1615,0.0416,0.1065,39.1615,0.0,0.0,0.0416,0.0,0.0416,0.0,7.8555
2025-10-19 00:00:00,33.0612,0.0409,0.1065,33.0612,0.0,0.0,0.0409,0.0,0.0409,0.0,7.896
2025-10-19 01:00:00,26.8391,0.0409,0.1065,26.8391,0.0,0.0,0.0409,0.0,0.0409,0.0,7.9359
2025-10-19 02:00:00,40.872,0.0416,0.1065,40.872,0.0,0.0,0.0416,0.0,0.0416,0.0,7.9757
2025-10-19 03:00:00,62.3847,0.0409,0.1065,62.3847,0.0,0.0,0.0409,0.0,0.0409,0.0,8.0162
2025-10-19 04:00:00,74.9278,0.0407,0.1065,74.9278,0.0,0.0,0.0407,0.0,0.0407,0.0,8.0561
2025-10-19 05:00:00,33.3537,0.0436,0.1065,33.3537,0.0,0.0,0.0436,0.0,0.0436,0.0,8.0957
2025-10-19 06:00:00,27.2882,0.0466,0.1065,27.2882,0.0,0.0,0.0466,0.0,0.0466,0.0,8.1382
2025-10-19 07:00:00,21.5667,0.0887,0.1065,21.5667,0.0,0.0,0.0887,0.0,0.0887,0.0,8.1836
2025-10-19 08:00:00,31.6019,2.1189,0.1065,31.6019,0.0,0.0,2.1189,0.0,2.1189,0.0,8.27
2025-10-19 09:00:00,26.84,2.1242,0.1065,26.84,0.0,0.0,2.1242,0.0,2.1242,0.0,10.3353
2025-10-19 10:00:00,24.4758,3.289,0.1065,24.4758,0.0,0.0,3.289,0.0,3.289,0.0,12.4057
2025-10-19 11:00:00,27.7107,4.8123,0.1065,27.7107,0.0,0.0,4.8123,0.0,4.8123,0.0,15.6114
2025-10-19 12:00:00,21.9084,4.558,0.1065,21.9084,0.0,0.0,4.558,0.0,4.558,0.0,20.3019
2025-10-19 13:00:00,30.9794,8.0386,0.1065,30.9794,0.0,0.0,8.0386,0.0,8.0386,0.0,24.7445
2025-10-19 14:00:00,25.9584,7.7349,0.1065,25.9584,0.0,0.0,7.7349,0.0,7.7349,0.0,32.5796
2025-10-19 15:00:00,34.311,3.8228,0.1065,34.311,0.0,0.0,3.8228,0.0,3.8228,0.0,40.1186
2025-10-19 16:00:00,34.278,3.018,0.1065,34.278,0.0,0.0,3.018,0.0,3.018,0.0,43.8446
2025-10-19 17:00:00,30.359,0.141,0.1065,30.359,0.0,0.0,0.141,0.0,0.141,0.0,46.7862
2025-10-19 18:00:00,39.2204,0.0287,0.1065,39.2204,0.0,0.0,0.0287,0.0,0.0287,0.0,46.9236
2025-10-19 19:00:00,37.4705,0.0407,0.1065,37.4705,0.0,0.0,0.0407,0.0,0.0407,0.0,46.9516
2025-10-19 20:00:00,29.3438,0.0409,0.1065,29.3438,0.0,0.0,0.0409,0.0,0.0409,0.0,46.9912
2025-10-19 21:00:00,28.6252,0.0407,0.1065,28.6252,0.0,0.0,0.0407,0.0,0.0407,0.0,47.031
2025-10-19 22:00:00,44.4162,0.0409,0.1065,44.4162,0.0,0.0,0.0409,0.0,0.0409,0.0,47.0706
2025-10-19 23:00:00,29.331,0.0409,0.1065,29.331,0.0,0.0,0.0409,0.0,0.0409,0.0,47.1105
2025-10-20 00:00:00,22.1647,0.0407,0.1065,22.1647,0.0,0.0,0.0407,0.0,0.0407,0.0,47.1503
2025-10-20 01:00:00,27.4588,0.0409,0.1065,27.4588,0.0,0.0,0.0409,0.0,0.0409,0.0,47.1899
2025-10-20 02:00:00,40.6372,0.0409,0.1065,40.6372,0.0,0.0,0.0409,0.0,0.0409,0.0,47.2298
2025-10-20 03:00:00,62.7301,0.0407,0.1065,62.7301,0.0,0.0,0.0407,0.0,0.0407,0.0,47.2696
2025-10-20 04:00:00,57.7043,0.0407,0.1065,57.7043,0.0,0.0,0.0407,0.0,0.0407,0.0,47.3092
2025-10-20 05:00:00,31.318,0.0434,0.1065,31.318,0.0,0.0,0.0434,0.0,0.0434,0.0,47.3488
2025-10-20 06:00:00,32.0122,0.0466,0.1065,32.0122,0.0,0.0,0.0466,0.0,0.0466,0.0,47.3911
2025-10-20 07:00:00,21.6887,0.0756,0.1205,21.6782,0.0,0.0105,0.0651,0.0,0.0651,0.0,47.4366
2025-10-20 08:00:00,32.6916,1.2448,0.1299,25.6282,0.0,1.2448,0.0,0.0,0.0,5.8186,47.5
2025-10-20 09:00:00,26.9976,1.8792,0.1299,22.3003,0.0,1.8792,0.0,0.0,0.0,2.8181,41.5302
2025-10-20 10:00:00,31.029,2.1431,0.1299,26.8278,0.0,2.1431,0.0,0.0,0.0,2.0581,38.6389
2025-10-20 11:00:00,23.8217,2.1401,0.1299,20.0694,0.0,2.1401,0.0,0.0,0.0,1.6122,36.5273
2025-10-20 12:00:00,29.5031,2.2901,0.1299,25.8074,0.0,2.2901,0.0,0.0,0.0,1.4056,34.8733
2025-10-20 13:00:00,36.3215,2.9563,0.1299,32.1056,0.0,2.9563,0.0,0.0,0.0,1.2597,33.4311
2025-10-20 14:00:00,27.7895,2.9975,0.1299,23.6681,0.0,2.9975,0.0,0.0,0.0,1.1239,32.1387
2025-10-20 15:00:00,40.6265,2.0709,0.1299,37.4991,0.0,2.0709,0.0,0.0,0.0,1.0565,30.9856
2025-10-20 16:00:00,22.1724,1.4404,0.1299,19.7738,0.0,1.4404,0.0,0.0,0.0,0.9582,29.9016
2025-10-20 17:00:00,42.3209,0.2587,0.1299,41.1339,0.0,0.2587,0.0,0.0,0.0,0.9283,28.9185
2025-10-20 18:00:00,26.6669,0.0383,0.1299,25.7603,0.0,0.0383,0.0,0.0,0.0,0.8683,27.9662
2025-10-20 19:00:00,28.2326,0.0407,0.1205,28.2326,0.0,0.0,0.0407,0.0,0.0407,0.0,27.0753
2025-10-20 20:00:00,27.4058,0.0407,0.1205,27.4058,0.0,0.0,0.0407,0.0,0.0407,0.0,27.115
2025-10-20 21:00:00,23.844,0.0407,0.1205,23.844,0.0,0.0,0.0407,0.0,0.0407,0.0,27.1546
2025-10-20 22:00:00,34.5212,0.0409,0.1205,34.5212,0.0,0.0,0.0409,0.0,0.0409,0.0,27.1942
2025-10-20 23:00:00,30.1812,0.0407,0.1065,30.1812,0.0,0.0,0.0407,0.0,0.0407,0.0,27.234
2025-10-21 00:00:00,29.7336,0.0407,0.1065,29.7336,0.0,0.0,0.0407,0.0,0.0407,0.0,27.2737
2025-10-21 01:00:00,29.1339,0.0409,0.1065,29.1339,0.0,0.0,0.0409,0.0,0.0409,0.0,27.3133
2025-10-21 02:00:00,34.065,0.0409,0.1065,34.065,0.0,0.0,0.0409,0.0,0.0409,0.0,27.3531
2025-10-21 03:00:00,27.0696,0.0409,0.1065,27.0696,0.0,0.0,0.0409,0.0,0.0409,0.0,27.393
2025-10-21 04:00:00,22.2564,0.0407,0.1065,22.2564,0.0,0.0,0.0407,0.0,0.0407,0.0,27.4328
2025-10-21 05:00:00,27.2464,0.0434,0.1065,27.2464,0.0,0.0,0.0434,0.0,0.0434,0.0,27.4724
2025-10-21 06:00:00,28.7131,0.0466,0.1065,28.7131,0.0,0.0,0.0466,0.0,0.0466,0.0,27.5147
2025-10-21 07:00:00,25.8251,0.0556,0.1205,25.8251,0.0,0.0,0.0556,0.0,0.0556,0.0,27.5601
2025-10-21 08:00:00,31.6349,3.474,0.1299,27.6234,0.0,3.474,0.0,0.0,0.0,0.5375,27.6143
2025-10-21 09:00:00,21.9364,9.4522,0.1299,11.9716,0.0,9.4522,0.0,0.0,0.0,0.5126,27.0629
2025-10-21 10:00:00,27.2413,13.7715,0.1299,12.964,0.0,13.7715,0.0,0.0,0.0,0.5057,26.5369
2025-10-21 11:00:00,21.3962,14.0421,0.1299,6.8751,0.0,14.0421,0.0,0.0,0.0,0.4789,26.0181
2025-10-21 12:00:00,27.4465,12.1725,0.1299,14.7867,0.0,12.1725,0.0,0.0,0.0,0.4873,25.5267
2025-10-21 13:00:00,30.7608,10.4067,0.1299,19.8724,0.0,10.4067,0.0,0.0,0.0,0.4817,25.0267
2025-10-21 14:00:00,22.6258,7.5167,0.1299,14.6405,0.0,7.5167,0.0,0.0,0.0,0.4686,24.5325
2025-10-21 15:00:00,27.2037,8.3336,0.1299,18.4054,0.0,8.3336,0.0,0.0,0.0,0.4647,24.0517
2025-10-21 16:00:00,21.8109,4.1443,0.1299,17.2096,0.0,4.1443,0.0,0.0,0.0,0.457,23.575
2025-10-21 17:00:00,27.8863,0.0896,0.1299,27.3417,0.0,0.0896,0.0,0.0,0.0,0.4551,23.1061
2025-10-21 18:00:00,30.3857,0.0523,0.1299,29.8832,0.0,0.0523,0.0,0.0,0.0,0.4501,22.6392
2025-10-21 19:00:00,32.1265,0.0409,0.1205,32.1265,0.0,0.0,0.0409,0.0,0.0409,0.0,22.1774
2025-10-21 20:00:00,39.6167,0.0407,0.1205,39.6167,0.0,0.0,0.0407,0.0,0.0407,0.0,22.2172
2025-10-21 21:00:00,28.9631,0.0407,0.1205,28.9631,0.0,0.0,0.0407,0.0,0.0407,0.0,22.2568
2025-10-21 22:00:00,51.2641,0.0409,0.1205,51.2641,0.0,0.0,0.0409,0.0,0.0409,0.0,22.2964
2025-10-21 23:00:00,33.2044,0.0409,0.1065,33.2044,0.0,0.0,0.0409,0.0,0.0409,0.0,22.3363
2025-10-22 00:00:00,32.6107,0.0409,0.1065,32.6107,0.0,0.0,0.0409,0.0,0.0409,0.0,22.3761
2025-10-22 01:00:00,22.3888,0.0407,0.1065,22.3888,0.0,0.0,0.0407,0.0,0.0407,0.0,22.4159
2025-10-22 02:00:00,26.5488,0.0407,0.1065,26.5488,0.0,0.0,0.0407,0.0,0.0407,0.0,22.4556
2025-10-22 03:00:00,28.786,0.0407,0.1065,28.786,0.0,0.0,0.0407,0.0,0.0407,0.0,22.4952
2025-10-22 04:00:00,33.4678,0.0409,0.1065,33.4678,0.0,0.0,0.0409,0.0,0.0409,0.0,22.5348
2025-10-22 05:00:00,27.2122,0.0434,0.1065,27.2122,0.0,0.0,0.0434,0.0,0.0434,0.0,22.5746
2025-10-22 06:00:00,25.7611,0.0468,0.1065,25.7611,0.0,0.0,0.0468,0.0,0.0468,0.0,22.6169
2025-10-22 07:00:00,32.5341,0.0504,0.1205,32.5341,0.0,0.0,0.0504,0.0,0.0504,0.0,22.6626
2025-10-22 08:00:00,24.2503,2.4977,0.1299,21.3568,0.0,2.4977,0.0,0.0,0.0,0.3958,22.7117
2025-10-22 09:00:00,24.0989,8.4166,0.1299,15.2913,0.0,8.4166,0.0,0.0,0.0,0.391,22.3056
2025-10-22 10:00:00,27.773,12.6937,0.1299,14.6895,0.0,12.6937,0.0,0.0,0.0,0.3898,21.9045
2025-10-22 11:00:00,21.862,12.0503,0.1299,9.4302,0.0,12.0503,0.0,0.0,0.0,0.3815,21.5046
2025-10-22 12:00:00,34.4452,11.1385,0.1299,22.9174,0.0,11.1385,0.0,0.0,0.0,0.3892,21.1132
2025-10-22 13:00:00,30.6137,10.8203,0.1299,19.4075,0.0,10.8203,0.0,0.0,0.0,0.3859,20.7138
2025-10-22 14:00:00,26.0746,10.791,0.1299,14.9019,0.0,10.791,0.0,0.0,0.0,0.3817,20.3179
2025-10-22 15:00:00,26.3418,7.025,0.1299,18.9342,0.0,7.025,0.0,0.0,0.0,0.3826,19.9263
2025-10-22 16:00:00,24.7735,5.2132,0.1299,19.1785,0.0,5.2132,0.0,0.0,0.0,0.3819,19.5337
2025-10-22 17:00:00,32.663,0.2554,0.1299,32.0232,0.0,0.2554,0.0,0.0,0.0,0.3844,19.1419
2025-10-22 18:00:00,40.5841,0.0843,0.1299,40.1145,0.0,0.0843,0.0,0.0,0.0,0.3854,18.7475
2025-10-22 19:00:00,34.869,0.0407,0.1205,34.869,0.0,0.0,0.0407,0.0,0.0407,0.0,18.3522
2025-10-22 20:00:00,31.9749,0.0407,0.1205,31.9749,0.0,0.0,0.0407,0.0,0.0407,0.0,18.3918
2025-10-22 21:00:00,29.2518,0.0407,0.1205,29.2518,0.0,0.0,0.0407,0.0,0.0407,0.0,18.4314
2025-10-22 22:00:00,38.4667,0.0409,0.1205,38.4667,0.0,0.0,0.0409,0.0,0.0409,0.0,18.471
2025-10-22 23:00:00,32.9992,0.0407,0.1065,32.9992,0.0,0.0,0.0407,0.0,0.0407,0.0,18.5109
2025-10-23 00:00:00,27.7369,0.0407,0.1065,27.7369,0.0,0.0,0.0407,0.0,0.0407,0.0,18.5505
2025-10-23 01:00:00,21.1349,0.0407,0.1065,21.1349,0.0,0.0,0.0407,0.0,0.0407,0.0,18.5901
2025-10-23 02:00:00,27.7571,0.0407,0.1065,27.7571,0.0,0.0,0.0407,0.0,0.0407,0.0,18.6297
2025-10-23 03:00:00,26.2429,0.0407,0.1065,26.2429,0.0,0.0,0.0407,0.0,0.0407,0.0,18.6694
2025-10-23 04:00:00,34.3005,0.0407,0.1065,34.3005,0.0,0.0,0.0407,0.0,0.0407,0.0,18.709
2025-10-23 05:00:00,27.0288,0.0434,0.1065,27.0288,0.0,0.0,0.0434,0.0,0.0434,0.0,18.7486
2025-10-23 06:00:00,21.7812,0.0466,0.1065,21.7812,0.0,0.0,0.0466,0.0,0.0466,0.0,18.7909
2025-10-23 07:00:00,32.9133,0.0504,0.1205,32.9133,0.0,0.0,0.0504,0.0,0.0504,0.0,18.8363
2025-10-23 08:00:00,27.8218,1.2799,0.1299,26.1457,0.0,1.2799,0.0,0.0,0.0,0.3962,18.8855
2025-10-23 09:00:00,32.4012,2.3512,0.1299,29.6512,0.0,2.3512,0.0,0.0,0.0,0.3988,18.479
2025-10-23 10:00:00,26.9951,4.8761,0.1299,21.7204,0.0,4.8761,0.0,0.0,0.0,0.3987,18.0699
2025-10-23 11:00:00,21.6169,8.4367,0.1299,12.7846,0.0,8.4367,0.0,0.0,0.0,0.3956,17.6609
2025-10-23 12:00:00,31.1874,7.5223,0.1299,23.2603,0.0,7.5223,0.0,0.0,0.0,0.4047,17.255
2025-10-23 13:00:00,28.0002,5.0669,0.1299,22.5247,0.0,5.0669,0.0,0.0,0.0,0.4085,16.8398
2025-10-23 14:00:00,27.347,16.063,0.1299,10.8774,0.0,16.063,0.0,0.0,0.0,0.4065,16.4206
2025-10-23 15:00:00,21.9251,12.2276,0.1299,9.2901,0.0,12.2276,0.0,0.0,0.0,0.4074,16.0036
2025-10-23 16:00:00,26.9962,7.4303,0.1299,19.1436,0.0,7.4303,0.0,0.0,0.0,0.4222,15.5856
2025-10-23 17:00:00,31.6813,0.703,0.1299,30.5465,0.0,0.703,0.0,0.0,0.0,0.4318,15.1524
2025-10-23 18:00:00,27.8813,0.0599,0.1299,27.3832,0.0,0.0599,0.0,0.0,0.0,0.4382,14.7094
2025-10-23 19:00:00,44.2803,0.0416,0.1205,44.2803,0.0,0.0,0.0416,0.0,0.0416,0.0,14.2597
2025-10-23 20:00:00,31.21,0.0416,0.1205,31.21,0.0,0.0,0.0416,0.0,0.0416,0.0,14.3003
2025-10-23 21:00:00,41.6469,0.0416,0.1205,41.6469,0.0,0.0,0.0416,0.0,0.0416,0.0,14.3408
2025-10-23 22:00:00,37.9273,0.0416,0.1205,37.9273,0.0,0.0,0.0416,0.0,0.0416,0.0,14.3813
2025-10-23 23:00:00,70.5,0.0416,0.1065,70.5,0.0,0.0,0.0416,0.0,0.0416,0.0,14.4218
2025-10-24 00:00:00,73.0759,0.0416,0.1065,73.0759,0.0,0.0,0.0416,0.0,0.0416,0.0,14.4624
2025-10-24 01:00:00,68.1392,0.0416,0.1065,68.1392,0.0,0.0,0.0416,0.0,0.0416,0.0,14.5029
2025-10-24 02:00:00,60.0155,0.0416,0.1065,60.0155,0.0,0.0,0.0416,0.0,0.0416,0.0,14.5434
2025-10-24 03:00:00,74.8503,0.0416,0.1065,74.8503,0.0,0.0,0.0416,0.0,0.0416,0.0,14.5839
2025-10-24 04:00:00,67.2028,0.0416,0.1065,67.2028,0.0,0.0,0.0416,0.0,0.0416,0.0,14.6245
2025-10-24 05:00:00,45.6372,0.0443,0.1065,45.6372,0.0,0.0,0.0443,0.0,0.0443,0.0,14.665
2025-10-24 06:00:00,28.272,0.0476,0.1065,28.272,0.0,0.0,0.0476,0.0,0.0476,0.0,14.7081
2025-10-24 07:00:00,30.9322,0.0565,0.1205,30.9322,0.0,0.0,0.0565,0.0,0.0565,0.0,14.7545
2025-10-24 08:00:00,27.4402,4.7267,0.1299,22.0923,0.0,4.7267,0.0,0.0,0.0,0.6212,14.8095
2025-10-24 09:00:00,30.7691,10.1803,0.1299,19.944,0.0,10.1803,0.0,0.0,0.0,0.6449,14.1722
2025-10-24 10:00:00,22.3381,15.8134,0.1299,5.8992,0.0,15.8134,0.0,0.0,0.0,0.6254,13.5106
2025-10-24 11:00:00,27.0326,18.8581,0.1299,7.5025,0.0,18.8581,0.0,0.0,0.0,0.672,12.8689
2025-10-24 12:00:00,29.2716,20.9608,0.1299,7.5976,0.0,20.9608,0.0,0.0,0.0,0.7131,12.1794
2025-10-24 13:00:00,21.7063,20.6786,0.1299,0.6552,0.0,20.6786,0.0,0.0,0.0,0.3725,11.4478
2025-10-24 14:00:00,28.8194,18.6324,0.1299,9.3344,0.0,18.6324,0.0,0.0,0.0,0.8527,11.0656
2025-10-24 15:00:00,28.6511,14.045,0.1299,13.6189,0.0,14.045,0.0,0.0,0.0,0.9871,10.1908
2025-10-24 16:00:00,37.3303,8.3427,0.1299,27.764,0.0,8.3427,0.0,0.0,0.0,1.2237,9.178
2025-10-24 17:00:00,31.6224,0.2849,0.1299,29.6838,0.0,0.2849,0.0,0.0,0.0,1.6536,7.9226
2025-10-24 18:00:00,35.3574,0.091,0.1299,31.6348,0.0,0.091,0.0,0.0,0.0,3.6316,6.226
2025-10-24 19:00:00,40.8234,0.0407,0.1205,40.7827,0.0,0.0407,0.0,0.0,0.0,0.0,2.5
2025-10-24 20:00:00,24.8369,0.0409,0.1205,24.796,0.0,0.0409,0.0,0.0,0.0,0.0,2.5
2025-10-24 21:00:00,40.8672,0.0409,0.1205,40.8263,0.0,0.0409,0.0,0.0,0.0,0.0,2.5
2025-10-24 22:00:00,39.1323,0.0409,0.1205,39.0915,0.0,0.0409,0.0,0.0,0.0,0.0,2.5
2025-10-24 23:00:00,32.3384,0.0409,0.1065,32.3384,0.0,0.0,0.0409,0.0,0.0409,0.0,2.5
2025-10-25 00:00:00,35.3534,0.0409,0.1065,35.3534,0.0,0.0,0.0409,0.0,0.0409,0.0,2.5398
2025-10-25 01:00:00,32.328,0.0409,0.1065,32.328,0.0,0.0,0.0409,0.0,0.0409,0.0,2.5797
2025-10-25 02:00:00,28.1134,0.0409,0.1065,28.1134,0.0,0.0,0.0409,0.0,0.0409,0.0,2.6195
2025-10-25 03:00:00,21.1472,0.0409,0.1065,21.1472,0.0,0.0,0.0409,0.0,0.0409,0.0,2.6593
2025-10-25 04:00:00,27.2781,0.0409,0.1065,27.2781,0.0,0.0,0.0409,0.0,0.0409,0.0,2.6992
2025-10-25 05:00:00,21.5872,0.0436,0.1065,21.5872,0.0,0.0,0.0436,0.0,0.0436,0.0,2.739
2025-10-25 06:00:00,29.7608,0.0468,0.1065,29.7608,0.0,0.0,0.0468,0.0,0.0468,0.0,2.7815
2025-10-25 07:00:00,30.4998,0.0562,0.1205,30.4337,0.0,0.0562,0.0,0.0,0.0,0.0098,2.8271
2025-10-25 08:00:00,21.8031,4.8033,0.1205,16.9895,0.0,4.8033,0.0,0.0,0.0,0.0103,2.817
2025-10-25 09:00:00,27.0337,11.6446,0.1205,15.3783,0.0,11.6446,0.0,0.0,0.0,0.0107,2.8065
2025-10-25 10:00:00,22.123,17.963,0.1205,4.1488,0.0,17.963,0.0,0.0,0.0,0.0111,2.7955
2025-10-25 11:00:00,29.4051,20.4278,0.1205,8.9655,0.0,20.4278,0.0,0.0,0.0,0.0118,2.7841
2025-10-25 12:00:00,22.5209,20.0326,0.1205,2.4762,0.0,20.0326,0.0,0.0,0.0,0.0121,2.772
2025-10-25 13:00:00,26.5119,17.2103,0.1205,9.2887,0.0,17.2103,0.0,0.0,0.0,0.013,2.7596
2025-10-25 14:00:00,26.8712,15.8115,0.1205,11.046,0.0,15.8115,0.0,0.0,0.0,0.0137,2.7463
2025-10-25 15:00:00,21.5844,10.779,0.1205,10.7908,0.0,10.779,0.0,0.0,0.0,0.0146,2.7322
2025-10-25 16:00:00,27.6201,4.6352,0.1205,22.9691,0.0,4.6352,0.0,0.0,0.0,0.0157,2.7173
2025-10-25 17:00:00,23.9251,0.2617,0.1205,23.6462,0.0,0.2617,0.0,0.0,0.0,0.0172,2.7011
2025-10-25 18:00:00,48.4143,0.0835,0.1205,48.3116,0.0,0.0835,0.0,0.0,0.0,0.0191,2.6835
2025-10-25 19:00:00,38.2978,0.0407,0.1205,38.2352,0.0,0.0407,0.0,0.0,0.0,0.0219,2.6639
2025-10-25 20:00:00,31.5973,0.0407,0.1205,31.5302,0.0,0.0407,0.0,0.0,0.0,0.0264,2.6414
2025-10-25 21:00:00,37.1438,0.0407,0.1205,37.0675,0.0,0.0407,0.0,0.0,0.0,0.0356,2.6143
2025-10-25 22:00:00,35.8796,0.0407,0.1205,35.7631,0.0,0.0407,0.0,0.0,0.0,0.0758,2.5777
2025-10-25 23:00:00,43.2815,0.0409,0.1065,43.2763,0.0,0.0052,0.0357,0.0,0.0357,0.0,2.5
2025-10-26 00:00:00,31.6001,0.0409,0.1065,31.593,0.0,0.0071,0.0337,0.0,0.0337,0.0,2.5348
2025-10-26 01:00:00,25.6981,0.0409,0.1065,25.6896,0.0,0.0084,0.0324,0.0,0.0324,0.0,2.5677
2025-10-26 02:00:00,26.2157,0.0409,0.1065,26.2062,0.0,0.0095,0.0314,0.0,0.0314,0.0,2.5993
2025-10-26 03:00:00,22.8023,0.0409,0.1065,22.7919,0.0,0.0103,0.0305,0.0,0.0305,0.0,2.6299
2025-10-26 04:00:00,27.4639,0.0409,0.1065,27.4528,0.0,0.0111,0.0297,0.0,0.0297,0.0,2.6597
2025-10-26 05:00:00,21.9002,0.0436,0.1065,21.8877,0.0,0.0125,0.0311,0.0,0.0311,0.0,2.6886
2025-10-26 06:00:00,27.3231,0.0476,0.1065,27.3087,0.0,0.0144,0.0332,0.0,0.0332,0.0,2.7189
2025-10-26 07:00:00,24.5126,0.0471,0.1065,24.4976,0.0,0.015,0.0321,0.0,0.0321,0.0,2.7513
2025-10-26 08:00:00,28.0539,5.0427,0.1065,26.5082,0.0,1.5456,3.4971,0.0,3.4971,0.0,2.7826
2025-10-26 09:00:00,32.3295,12.0749,0.1065,25.1534,0.0,7.176,4.8989,0.0,4.8989,0.0,6.1911
2025-10-26 10:00:00,23.7404,18.0805,0.1065,10.6852,0.0,13.0552,5.0253,0.0,5.0253,0.0,10.966
2025-10-26 11:00:00,31.5469,21.1901,0.1065,14.9306,0.0,16.6163,4.5738,0.0,4.5738,0.0,15.864
2025-10-26 12:00:00,36.4499,22.1863,0.1065,18.8005,0.0,17.6494,4.5369,0.0,4.5369,0.0,20.322
2025-10-26 13:00:00,31.9023,22.2994,0.1065,14.66,0.0,17.2423,5.0571,0.0,5.0571,0.0,24.744
2025-10-26 14:00:00,36.7316,20.285,0.1065,21.8866,0.0,14.845,5.44,0.0,5.44,0.0,29.6731
2025-10-26 15:00:00,30.8224,15.9896,0.1065,21.2687,0.0,9.5537,6.4359,0.0,6.4359,0.0,34.9753
2025-10-26 16:00:00,35.4383,8.7004,0.1065,32.363,0.0,3.0753,5.6251,0.0,5.6251,0.0,41.2482
2025-10-26 17:00:00,46.7951,0.5019,0.1065,46.6474,0.0,0.1477,0.3542,0.0,0.3542,0.0,46.731
2025-10-26 18:00:00,27.622,0.0768,0.1065,27.5978,0.0,0.0242,0.0526,0.0,0.0526,0.0,47.0762
2025-10-26 19:00:00,50.4751,0.0416,0.1065,50.4619,0.0,0.0131,0.0284,0.0,0.0284,0.0,47.1275
2025-10-26 20:00:00,69.1077,0.0416,0.1065,69.0951,0.0,0.0126,0.0289,0.0,0.0289,0.0,47.1552
2025-10-26 21:00:00,91.9088,0.0416,0.1065,91.8967,0.0,0.0121,0.0295,0.0,0.0295,0.0,47.1834
2025-10-26 22:00:00,55.0418,0.0409,0.1065,55.0302,0.0,0.0117,0.0292,0.0,0.0292,0.0,47.2121
2025-10-26 23:00:00,27.7496,0.0409,0.1065,27.7385,0.0,0.0111,0.0297,0.0,0.0297,0.0,47.2406
2025-10-27 00:00:00,28.4481,0.0409,0.1065,28.4375,0.0,0.0106,0.0303,0.0,0.0303,0.0,47.2696
2025-10-27 01:00:00,28.5797,0.0415,0.1065,28.5695,0.0,0.0101,0.0313,0.0,0.0313,0.0,47.2991
2025-10-27 02:00:00,22.2758,0.0416,0.1065,22.2663,0.0,0.0095,0.032,0.0,0.032,0.0,47.3296
2025-10-27 03:00:00,27.0768,0.0409,0.1065,27.068,0.0,0.0087,0.0321,0.0,0.0321,0.0,47.3608
2025-10-27 04:00:00,27.2655,0.0409,0.1065,27.2576,0.0,0.0079,0.0329,0.0,0.0329,0.0,47.3921
2025-10-27 05:00:00,21.6418,0.0436,0.1065,21.6347,0.0,0.0071,0.0365,0.0,0.0365,0.0,47.4242
2025-10-27 06:00:00,27.6307,0.0468,0.1065,27.6251,0.0,0.0056,0.0413,0.0,0.0413,0.0,47.4598
2025-10-27 07:00:00,21.5379,0.0533,0.1205,21.4846,0.0,0.0533,0.0,0.0,0.0,0.0,47.5
2025-10-27 08:00:00,27.1287,3.4489,0.1299,17.6856,0.0,3.4489,0.0,0.0,0.0,5.9942,47.5
2025-10-27 09:00:00,23.1852,9.3151,0.1299,11.2602,0.0,9.3151,0.0,0.0,0.0,2.61,41.3501
2025-10-27 10:00:00,26.2922,12.3288,0.1299,12.0198,0.0,12.3288,0.0,0.0,0.0,1.9436,38.6723
2025-10-27 11:00:00,29.0135,13.5538,0.1299,13.8408,0.0,13.5538,0.0,0.0,0.0,1.6189,36.6783
2025-10-27 12:00:00,31.2127,14.8984,0.1299,14.9096,0.0,14.8984,0.0,0.0,0.0,1.4047,35.0173
2025-10-27 13:00:00,40.2213,11.8059,0.1299,27.1165,0.0,11.8059,0.0,0.0,0.0,1.2989,33.5761
2025-10-27 14:00:00,34.8265,14.2711,0.1299,19.399,0.0,14.2711,0.0,0.0,0.0,1.1565,32.2435
2025-10-27 15:00:00,30.511,11.116,0.1299,18.3344,0.0,11.116,0.0,0.0,0.0,1.0606,31.0569
2025-10-27 16:00:00,26.2412,4.5073,0.1299,20.7407,0.0,4.5073,0.0,0.0,0.0,0.9933,29.9688
2025-10-27 17:00:00,35.8267,0.0632,0.1299,34.8122,0.0,0.0632,0.0,0.0,0.0,0.9513,28.9497
2025-10-27 18:00:00,42.0598,0.0835,0.1299,41.0711,0.0,0.0835,0.0,0.0,0.0,0.9052,27.9736
2025-10-27 19:00:00,26.1686,0.0409,0.1205,26.1686,0.0,0.0,0.0409,0.0,0.0409,0.0,27.0449
2025-10-27 20:00:00,30.4177,0.0409,0.1205,30.4177,0.0,0.0,0.0409,0.0,0.0409,0.0,27.0847
2025-10-27 21:00:00,22.5199,0.0409,0.1205,22.5199,0.0,0.0,0.0409,0.0,0.0409,0.0,27.1246
2025-10-27 22:00:00,34.723,0.0409,0.1205,34.723,0.0,0.0,0.0409,0.0,0.0409,0.0,27.1644
2025-10-27 23:00:00,34.8421,0.0409,0.1065,34.8421,0.0,0.0,0.0409,0.0,0.0409,0.0,27.2042
