latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.02636,7.6863356,253.0,3600,Europe/Berlin,GMT+1

time,temperature_2m (°C),global_tilted_irradiance (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²),wind_speed_10m (m/s),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%)
2018-01-14T07:00,-1.2,0.0,0.0,0.0,0.0,1.53,96,13,9,95
2018-01-14T08:00,-1.2,0.0,0.0,0.0,0.0,1.41,95,14,13,94
2018-01-14T09:00,-0.1,21.0,18.0,30.2,21.0,1.20,96,26,28,94
2018-01-14T10:00,1.5,91.0,71.0,104.8,91.0,0.73,96,26,33,94
2018-01-14T11:00,3.5,179.0,106.0,243.2,179.0,0.80,82,25,39,74
2018-01-14T12:00,5.3,264.0,114.0,403.8,264.0,1.20,76,22,36,68
2018-01-14T13:00,6.2,309.0,129.0,449.9,309.0,1.32,81,9,55,93
2018-01-14T14:00,6.3,239.0,169.0,182.3,239.0,1.30,97,18,68,96
2018-01-14T15:00,5.8,173.0,146.0,83.3,173.0,1.26,98,22,67,96
2018-01-14T16:00,3.7,102.0,93.0,40.0,102.0,1.50,98,31,74,96
2018-01-14T17:00,4.2,34.0,32.0,16.8,34.0,1.50,97,34,76,96
2018-01-14T18:00,3.2,0.0,0.0,0.0,0.0,1.30,97,34,64,96
2018-01-14T19:00,2.5,0.0,0.0,0.0,0.0,1.10,96,20,38,95
2018-01-14T20:00,2.2,0.0,0.0,0.0,0.0,0.90,93,26,19,91
2018-01-14T21:00,0.9,0.0,0.0,0.0,0.0,1.03,81,40,11,71
2018-01-14T22:00,-0.6,0.0,0.0,0.0,0.0,1.22,100,100,20,46
2018-01-14T23:00,0.2,0.0,0.0,0.0,0.0,0.82,100,100,12,14
2018-01-15T00:00,-0.2,0.0,0.0,0.0,0.0,0.67,100,100,12,4
2018-01-15T01:00,0.2,0.0,0.0,0.0,0.0,0.70,100,100,8,0
2018-01-15T02:00,-0.2,0.0,0.0,0.0,0.0,0.28,100,100,3,0
2018-01-15T03:00,-0.7,0.0,0.0,0.0,0.0,0.50,100,100,1,0
2018-01-15T04:00,-0.9,0.0,0.0,0.0,0.0,0.50,100,100,1,0
2018-01-15T05:00,-0.6,0.0,0.0,0.0,0.0,0.22,100,100,1,0
2018-01-15T06:00,-1.1,0.0,0.0,0.0,0.0,0.14,100,100,3,0
2018-01-15T07:00,-0.9,0.0,0.0,0.0,0.0,0.14,100,100,4,0
2018-01-15T08:00,-0.7,0.0,0.0,0.0,0.0,0.20,100,100,5,0
2018-01-15T09:00,-0.2,18.0,12.0,59.9,18.0,0.36,100,100,10,0
2018-01-15T10:00,1.1,74.0,49.0,129.7,74.0,0.14,100,100,20,0
2018-01-15T11:00,2.7,129.0,75.0,178.6,129.0,0.14,77,77,31,0
2018-01-15T12:00,3.7,166.0,91.0,200.5,166.0,0.61,79,76,31,0
2018-01-15T13:00,4.0,174.0,94.0,198.5,174.0,0.36,84,65,29,2
2018-01-15T14:00,4.0,145.0,104.0,105.9,145.0,0.32,82,74,29,62
2018-01-15T15:00,3.8,131.0,85.0,140.4,131.0,0.70,95,76,30,81
2018-01-15T16:00,3.2,67.0,53.0,61.3,67.0,0.36,97,75,37,90
2018-01-15T17:00,2.5,20.0,17.0,24.8,20.0,0.40,97,75,54,90
2018-01-15T18:00,2.0,0.0,0.0,0.0,0.0,0.54,96,84,83,80
2018-01-15T19:00,1.9,0.0,0.0,0.0,0.0,0.64,97,93,44,70
2018-01-15T20:00,1.0,0.0,0.0,0.0,0.0,0.58,98,72,74,94
2018-01-15T21:00,0.7,0.0,0.0,0.0,0.0,1.34,93,78,12,84
2018-01-15T22:00,0.3,0.0,0.0,0.0,0.0,1.21,97,96,21,19
2018-01-15T23:00,0.4,0.0,0.0,0.0,0.0,0.99,96,96,1,0
2018-01-16T00:00,-0.1,0.0,0.0,0.0,0.0,0.86,91,84,54,0
2018-01-16T01:00,0.8,0.0,0.0,0.0,0.0,0.78,99,82,52,0
2018-01-16T02:00,0.6,0.0,0.0,0.0,0.0,0.78,75,73,13,0
2018-01-16T03:00,0.5,0.0,0.0,0.0,0.0,0.22,90,89,9,0
2018-01-16T04:00,0.1,0.0,0.0,0.0,0.0,1.28,92,89,37,0
2018-01-16T05:00,0.2,0.0,0.0,0.0,0.0,0.40,89,83,61,0
2018-01-16T06:00,-0.1,0.0,0.0,0.0,0.0,0.45,100,100,39,0
2018-01-16T07:00,0.3,0.0,0.0,0.0,0.0,0.54,90,85,58,0
2018-01-16T08:00,0.2,0.0,0.0,0.0,0.0,1.57,91,86,64,0
2018-01-16T09:00,0.2,13.0,10.0,29.7,13.0,1.80,86,86,0,0
2018-01-16T10:00,1.1,82.0,51.0,159.2,82.0,1.21,87,85,37,0
2018-01-16T11:00,1.8,139.0,69.0,229.7,139.0,1.17,87,87,0,0
2018-01-16T12:00,2.6,181.0,114.0,177.8,181.0,1.49,90,90,0,0
2018-01-16T13:00,3.7,227.0,120.0,263.6,227.0,1.93,98,44,21,0
2018-01-16T14:00,4.4,259.0,96.0,417.6,259.0,2.24,55,49,23,0
2018-01-16T15:00,4.7,228.0,95.0,401.8,228.0,1.79,38,29,21,0
2018-01-16T16:00,5.0,164.0,63.0,435.5,164.0,0.78,26,14,19,0
2018-01-16T17:00,3.2,56.0,28.0,228.1,56.0,1.04,47,7,45,0
2018-01-16T18:00,1.9,1.0,1.0,0.0,1.0,1.72,41,9,37,0
2018-01-16T19:00,0.2,0.0,0.0,0.0,0.0,2.76,75,75,0,0
2018-01-16T20:00,-0.7,0.0,0.0,0.0,0.0,2.72,100,100,0,0
2018-01-16T21:00,-0.9,0.0,0.0,0.0,0.0,1.89,100,100,38,0
2018-01-16T22:00,-1.5,0.0,0.0,0.0,0.0,1.75,100,100,0,0
2018-01-16T23:00,-1.8,0.0,0.0,0.0,0.0,1.94,100,100,7,0
2018-01-17T00:00,-1.1,0.0,0.0,0.0,0.0,1.00,100,100,14,0
2018-01-17T01:00,-1.2,0.0,0.0,0.0,0.0,1.63,100,100,7,0
2018-01-17T02:00,-2.0,0.0,0.0,0.0,0.0,3.67,100,100,19,0
2018-01-17T03:00,-2.2,0.0,0.0,0.0,0.0,4.47,100,100,7,0
2018-01-17T04:00,-2.4,0.0,0.0,0.0,0.0,1.82,100,100,11,0
2018-01-17T05:00,1.5,0.0,0.0,0.0,0.0,3.56,39,34,7,0
2018-01-17T06:00,4.0,0.0,0.0,0.0,0.0,3.14,14,7,9,0
2018-01-17T07:00,7.7,0.0,0.0,0.0,0.0,5.69,64,4,63,0
2018-01-17T08:00,6.0,0.0,0.0,0.0,0.0,3.86,9,5,5,0
2018-01-17T09:00,6.1,38.0,17.0,205.8,38.0,3.33,55,3,53,6
2018-01-17T10:00,8.4,142.0,63.0,401.3,142.0,5.32,85,1,85,1
2018-01-17T11:00,9.5,245.0,93.0,494.8,245.0,4.17,67,0,67,0
2018-01-17T12:00,10.6,345.0,101.0,642.9,345.0,4.83,49,0,49,0
2018-01-17T13:00,9.9,354.0,126.0,557.4,354.0,5.14,49,0,54,0
2018-01-17T14:00,9.1,333.0,113.0,558.8,333.0,4.40,47,0,47,0
2018-01-17T15:00,8.5,289.0,90.0,595.0,289.0,4.85,29,0,29,0
2018-01-17T16:00,7.0,180.0,74.0,450.1,180.0,4.59,31,0,31,0
2018-01-17T17:00,4.8,64.0,27.0,296.9,64.0,4.46,18,0,18,0
2018-01-17T18:00,4.1,1.0,1.0,0.0,1.0,5.09,19,0,16,14
2018-01-17T19:00,3.5,0.0,0.0,0.0,0.0,4.87,0,0,0,0
2018-01-17T20:00,3.0,0.0,0.0,0.0,0.0,5.39,0,0,0,0
2018-01-17T21:00,2.5,0.0,0.0,0.0,0.0,5.38,0,0,0,0
2018-01-17T22:00,2.5,0.0,0.0,0.0,0.0,5.16,0,0,0,0
2018-01-17T23:00,2.2,0.0,0.0,0.0,0.0,4.03,3,0,3,0
2018-01-18T00:00,2.5,0.0,0.0,0.0,0.0,4.05,1,0,0,0
2018-01-18T01:00,3.2,0.0,0.0,0.0,0.0,1.84,0,0,0,0
2018-01-18T02:00,-0.5,0.0,0.0,0.0,0.0,1.28,0,0,0,0
2018-01-18T03:00,-1.8,0.0,0.0,0.0,0.0,2.90,0,0,0,0
2018-01-18T04:00,-2.8,0.0,0.0,0.0,0.0,1.84,0,0,0,0
2018-01-18T05:00,-2.8,0.0,0.0,0.0,0.0,1.84,1,1,1,0
2018-01-18T06:00,-3.1,0.0,0.0,0.0,0.0,1.30,52,4,52,0
2018-01-18T07:00,-3.0,0.0,0.0,0.0,0.0,0.95,34,1,34,0
2018-01-18T08:00,-3.2,0.0,0.0,0.0,0.0,0.70,41,0,41,0
2018-01-18T09:00,-2.9,31.0,15.0,155.2,31.0,0.71,70,0,70,0
2018-01-18T10:00,-0.3,139.0,67.0,361.7,139.0,0.95,74,0,74,0
2018-01-18T11:00,2.4,195.0,94.0,326.1,195.0,0.70,80,0,80,0
2018-01-18T12:00,4.6,271.0,107.0,428.8,271.0,0.58,12,0,12,1
2018-01-18T13:00,6.4,354.0,85.0,652.6,354.0,0.92,13,0,0,0
2018-01-18T14:00,7.6,385.0,68.0,798.3,385.0,1.49,19,0,0,19
2018-01-18T15:00,8.4,308.0,67.0,712.9,308.0,0.71,29,0,0,28
2018-01-18T16:00,7.7,197.0,58.0,581.3,197.0,0.91,0,0,0,0
2018-01-18T17:00,4.8,73.0,29.0,347.8,73.0,1.73,0,0,0,0
2018-01-18T18:00,3.1,1.0,1.0,0.0,1.0,1.84,2,0,2,0
2018-01-18T19:00,1.2,0.0,0.0,0.0,0.0,1.33,12,0,12,0
2018-01-18T20:00,2.2,0.0,0.0,0.0,0.0,0.72,24,0,24,0
2018-01-18T21:00,-0.2,0.0,0.0,0.0,0.0,0.95,24,0,24,0
2018-01-18T22:00,-0.4,0.0,0.0,0.0,0.0,0.81,3,0,3,0
2018-01-18T23:00,-1.3,0.0,0.0,0.0,0.0,0.90,0,0,0,0
2018-01-19T00:00,-0.4,0.0,0.0,0.0,0.0,0.72,0,0,0,0
2018-01-19T01:00,-1.5,0.0,0.0,0.0,0.0,1.24,0,0,1,0
2018-01-19T02:00,-1.9,0.0,0.0,0.0,0.0,0.91,1,1,0,0
2018-01-19T03:00,-2.0,0.0,0.0,0.0,0.0,1.80,1,1,0,0
2018-01-19T04:00,-0.1,0.0,0.0,0.0,0.0,1.52,1,1,0,0
2018-01-19T05:00,-1.6,0.0,0.0,0.0,0.0,0.58,1,1,0,0
2018-01-19T06:00,-2.6,0.0,0.0,0.0,0.0,1.72,1,0,0,0
2018-01-19T07:00,-2.3,0.0,0.0,0.0,0.0,1.60,0,0,0,0
2018-01-19T08:00,-1.8,0.0,0.0,0.0,0.0,1.84,0,0,0,0
2018-01-19T09:00,-0.2,39.0,17.0,211.2,39.0,1.86,0,0,0,0
2018-01-19T10:00,2.3,166.0,48.0,585.9,166.0,0.51,2,0,2,0
2018-01-19T11:00,4.2,283.0,61.0,710.7,283.0,0.50,4,0,4,0
2018-01-19T12:00,8.1,366.0,71.0,765.4,366.0,0.73,0,0,0,0
2018-01-19T13:00,11.7,414.0,71.0,825.5,414.0,2.56,0,0,3,0
2018-01-19T14:00,13.4,390.0,71.0,796.4,390.0,2.71,0,0,0,0
2018-01-19T15:00,12.9,327.0,62.0,775.6,327.0,1.20,0,0,0,0
2018-01-19T16:00,11.1,218.0,53.0,679.5,218.0,1.17,0,0,0,0
2018-01-19T17:00,8.6,81.0,30.0,397.1,81.0,2.44,0,0,0,0
2018-01-19T18:00,8.5,2.0,1.0,18.4,2.0,3.00,0,0,0,0
2018-01-19T19:00,8.1,0.0,0.0,0.0,0.0,3.49,0,0,0,0
2018-01-19T20:00,6.7,0.0,0.0,0.0,0.0,3.01,0,0,0,0
2018-01-19T21:00,3.8,0.0,0.0,0.0,0.0,2.22,0,0,0,0
2018-01-19T22:00,0.9,0.0,0.0,0.0,0.0,2.28,0,0,0,0
2018-01-19T23:00,-0.8,0.0,0.0,0.0,0.0,2.46,0,0,0,0
2018-01-20T00:00,-1.4,0.0,0.0,0.0,0.0,1.94,0,0,0,0
2018-01-20T01:00,0.6,0.0,0.0,0.0,0.0,2.53,0,0,0,0
2018-01-20T02:00,0.4,0.0,0.0,0.0,0.0,2.05,0,0,0,0
2018-01-20T03:00,1.2,0.0,0.0,0.0,0.0,2.06,0,0,0,0
2018-01-20T04:00,1.2,0.0,0.0,0.0,0.0,1.87,0,0,0,0
2018-01-20T05:00,0.3,0.0,0.0,0.0,0.0,2.01,0,0,0,0
2018-01-20T06:00,-1.3,0.0,0.0,0.0,0.0,1.70,32,0,12,31
2018-01-20T07:00,0.0,0.0,0.0,0.0,0.0,2.10,55,0,1,55
2018-01-20T08:00,-1.5,0.0,0.0,0.0,0.0,2.24,99,0,0,99
2018-01-20T09:00,1.2,32.0,23.0,85.5,32.0,0.51,100,0,2,100
2018-01-20T10:00,2.8,116.0,93.0,112.8,116.0,1.80,97,0,0,97
2018-01-20T11:00,5.2,227.0,138.0,282.4,227.0,0.58,94,0,9,94
2018-01-20T12:00,7.1,325.0,131.0,499.4,325.0,0.81,100,0,77,100
2018-01-20T13:00,7.3,213.0,189.0,57.3,213.0,0.51,99,0,84,100
2018-01-20T14:00,7.6,184.0,169.0,37.1,184.0,1.43,99,0,94,99
2018-01-20T15:00,8.2,229.0,143.0,249.0,229.0,1.84,96,0,94,87
2018-01-20T16:00,7.4,147.0,99.0,194.7,147.0,2.42,76,0,54,66
2018-01-20T17:00,4.9,63.0,43.0,153.4,63.0,1.70,95,0,85,87
2018-01-20T18:00,3.5,2.0,2.0,0.0,2.0,1.63,91,0,73,84
2018-01-20T19:00,2.3,0.0,0.0,0.0,0.0,1.26,88,0,50,83
2018-01-20T20:00,1.1,0.0,0.0,0.0,0.0,1.39,61,0,2,60
2018-01-20T21:00,-0.2,0.0,0.0,0.0,0.0,1.30,10,0,0,10
2018-01-20T22:00,-1.0,0.0,0.0,0.0,0.0,1.60,57,0,56,19
2018-01-20T23:00,-0.7,0.0,0.0,0.0,0.0,1.30,99,0,99,23
2018-01-21T00:00,0.2,0.0,0.0,0.0,0.0,1.30,36,0,36,2
2018-01-21T01:00,-0.6,0.0,0.0,0.0,0.0,1.46,28,0,15,0
2018-01-21T02:00,-0.3,0.0,0.0,0.0,0.0,1.55,28,0,28,0
2018-01-21T03:00,-1.4,0.0,0.0,0.0,0.0,1.75,67,0,67,0
2018-01-21T04:00,0.3,0.0,0.0,0.0,0.0,1.14,57,0,56,4
2018-01-21T05:00,0.6,0.0,0.0,0.0,0.0,0.89,50,1,49,0
2018-01-21T06:00,0.2,0.0,0.0,0.0,0.0,1.22,85,2,85,17
2018-01-21T07:00,-0.9,0.0,0.0,0.0,0.0,1.51,87,1,86,11
2018-01-21T08:00,-1.7,0.0,0.0,0.0,0.0,1.94,76,4,74,5
2018-01-21T09:00,-1.5,36.0,20.0,150.2,36.0,3.19,10,1,0,9
2018-01-21T10:00,1.5,159.0,54.0,508.9,159.0,3.64,5,4,0,1
2018-01-21T11:00,5.7,282.0,63.0,688.7,282.0,3.20,0,0,0,0
2018-01-21T12:00,9.8,368.0,78.0,740.5,368.0,2.75,0,0,0,0
2018-01-21T13:00,11.0,414.0,68.0,819.5,414.0,0.82,0,0,0,0
2018-01-21T14:00,13.6,392.0,72.0,784.8,392.0,1.26,0,0,0,0
2018-01-21T15:00,13.3,324.0,67.0,736.2,324.0,3.37,0,0,0,0
2018-01-21T16:00,11.9,212.0,56.0,623.2,212.0,3.05,0,0,0,0
2018-01-21T17:00,8.1,81.0,32.0,370.3,81.0,1.77,1,1,1,0
2018-01-21T18:00,6.2,3.0,2.0,17.2,3.0,1.39,0,0,0,0
2018-01-21T19:00,3.7,0.0,0.0,0.0,0.0,1.51,26,0,26,0
2018-01-21T20:00,2.7,0.0,0.0,0.0,0.0,1.28,3,0,3,0
2018-01-21T21:00,1.9,0.0,0.0,0.0,0.0,1.64,0,0,0,0
2018-01-21T22:00,0.4,0.0,0.0,0.0,0.0,1.75,0,0,0,0
2018-01-21T23:00,0.4,0.0,0.0,0.0,0.0,1.36,1,0,1,0
2018-01-22T00:00,0.8,0.0,0.0,0.0,0.0,1.61,12,0,7,6
2018-01-22T01:00,2.2,0.0,0.0,0.0,0.0,1.79,54,0,13,0
2018-01-22T02:00,2.2,0.0,0.0,0.0,0.0,1.98,4,0,3,0
2018-01-22T03:00,2.3,0.0,0.0,0.0,0.0,2.02,43,1,43,0
2018-01-22T04:00,1.4,0.0,0.0,0.0,0.0,1.48,7,1,2,5
2018-01-22T05:00,0.9,0.0,0.0,0.0,0.0,1.97,66,1,6,64
2018-01-22T06:00,0.9,0.0,0.0,0.0,0.0,2.82,33,0,2,32
2018-01-22T07:00,0.3,0.0,0.0,0.0,0.0,2.15,16,0,0,16
2018-01-22T08:00,-0.4,0.0,0.0,0.0,0.0,1.63,19,0,4,15
2018-01-22T09:00,0.7,40.0,18.0,204.1,40.0,1.39,3,1,2,0
2018-01-22T10:00,2.8,166.0,51.0,550.3,166.0,0.54,1,0,1,0
2018-01-22T11:00,4.8,286.0,65.0,688.6,286.0,1.14,25,0,0,24
2018-01-22T12:00,5.9,362.0,85.0,701.5,362.0,1.63,34,0,5,30
2018-01-22T13:00,7.9,400.0,86.0,737.6,400.0,1.46,41,0,5,0
2018-01-22T14:00,8.6,367.0,77.0,704.9,367.0,1.50,29,7,13,19
2018-01-22T15:00,8.9,298.0,77.0,626.3,298.0,1.02,51,1,5,48
2018-01-22T16:00,8.9,205.0,65.0,550.9,205.0,0.99,3,2,2,0
2018-01-22T17:00,5.3,80.0,32.0,357.4,80.0,1.81,0,0,0,0
2018-01-22T18:00,3.1,3.0,2.0,16.7,3.0,1.61,42,0,42,0
2018-01-22T19:00,2.2,0.0,0.0,0.0,0.0,1.65,0,0,0,0
2018-01-22T20:00,1.0,0.0,0.0,0.0,0.0,1.90,25,0,25,0
2018-01-22T21:00,0.9,0.0,0.0,0.0,0.0,0.95,3,0,2,0
2018-01-22T22:00,0.9,0.0,0.0,0.0,0.0,0.22,0,0,0,0
2018-01-22T23:00,-1.1,0.0,0.0,0.0,0.0,1.30,0,0,0,0
2018-01-23T00:00,0.2,0.0,0.0,0.0,0.0,1.56,0,0,0,0
2018-01-23T01:00,-0.2,0.0,0.0,0.0,0.0,0.89,2,0,2,0
2018-01-23T02:00,-0.8,0.0,0.0,0.0,0.0,1.52,7,5,7,0
2018-01-23T03:00,-0.4,0.0,0.0,0.0,0.0,1.66,6,5,5,0
2018-01-23T04:00,-1.5,0.0,0.0,0.0,0.0,1.50,45,0,1,45
2018-01-23T05:00,-1.8,0.0,0.0,0.0,0.0,0.32,26,6,2,21
2018-01-23T06:00,-2.7,0.0,0.0,0.0,0.0,1.50,25,24,3,0
2018-01-23T07:00,-3.0,0.0,0.0,0.0,0.0,1.20,100,100,3,0
2018-01-23T08:00,-3.0,0.0,0.0,0.0,0.0,1.61,97,97,3,0
2018-01-23T09:00,-1.1,43.0,18.0,229.2,43.0,1.81,81,77,3,17
2018-01-23T10:00,1.8,169.0,50.0,562.2,169.0,1.46,65,6,1,62
2018-01-23T11:00,4.9,292.0,75.0,669.8,292.0,0.22,95,0,1,94
2018-01-23T12:00,7.7,358.0,110.0,622.8,358.0,0.81,90,0,0,90
2018-01-23T13:00,9.6,412.0,91.0,747.8,412.0,0.71,51,0,1,40
2018-01-23T14:00,11.6,400.0,77.0,778.1,400.0,0.92,46,0,1,45
2018-01-23T15:00,11.9,332.0,67.0,742.9,332.0,0.89,12,0,1,12
2018-01-23T16:00,11.2,220.0,56.0,635.7,220.0,0.71,1,0,1,0
2018-01-23T17:00,7.2,89.0,33.0,410.8,89.0,2.19,16,0,1,15
2018-01-23T18:00,5.4,4.0,3.0,16.2,4.0,1.97,14,0,1,14
2018-01-23T19:00,3.8,0.0,0.0,0.0,0.0,2.00,22,0,0,22
2018-01-23T20:00,3.1,0.0,0.0,0.0,0.0,2.13,75,0,0,75
2018-01-23T21:00,2.2,0.0,0.0,0.0,0.0,2.00,84,0,0,84
2018-01-23T22:00,1.2,0.0,0.0,0.0,0.0,1.53,62,0,0,62
2018-01-23T23:00,0.3,0.0,0.0,0.0,0.0,1.57,0,0,0,0
2018-01-24T00:00,2.0,0.0,0.0,0.0,0.0,0.63,0,0,0,0
2018-01-24T01:00,2.2,0.0,0.0,0.0,0.0,0.28,0,0,0,0
2018-01-24T02:00,1.5,0.0,0.0,0.0,0.0,0.54,0,0,0,0
2018-01-24T03:00,0.5,0.0,0.0,0.0,0.0,1.36,0,0,0,0
2018-01-24T04:00,0.1,0.0,0.0,0.0,0.0,1.40,58,58,0,0
2018-01-24T05:00,-1.8,0.0,0.0,0.0,0.0,1.91,100,100,0,0
2018-01-24T06:00,-1.8,0.0,0.0,0.0,0.0,1.71,98,98,0,0
2018-01-24T07:00,-2.2,0.0,0.0,0.0,0.0,1.80,100,100,0,0
2018-01-24T08:00,-2.0,0.0,0.0,0.0,0.0,1.39,100,100,0,0
2018-01-24T09:00,0.1,43.0,21.0,199.2,43.0,1.12,100,100,0,0
2018-01-24T10:00,2.7,167.0,57.0,512.8,167.0,0.95,68,68,0,0
2018-01-24T11:00,4.9,282.0,72.0,642.0,282.0,0.85,3,3,0,0
2018-01-24T12:00,6.5,371.0,87.0,707.2,371.0,0.00,5,5,0,0
2018-01-24T13:00,6.3,380.0,124.0,591.4,380.0,0.64,6,11,0,0
2018-01-24T14:00,6.8,370.0,108.0,625.4,370.0,0.54,14,14,0,0
2018-01-24T15:00,6.5,315.0,91.0,621.2,315.0,0.32,35,5,0,32
2018-01-24T16:00,5.4,212.0,72.0,534.6,212.0,0.36,40,4,0,38
2018-01-24T17:00,3.3,89.0,36.0,383.1,89.0,0.00,16,4,0,12
2018-01-24T18:00,2.3,4.0,3.0,15.7,4.0,0.22,34,4,0,31
2018-01-24T19:00,0.6,0.0,0.0,0.0,0.0,1.64,42,3,0,40
2018-01-24T20:00,-0.6,0.0,0.0,0.0,0.0,1.96,41,3,0,40
2018-01-24T21:00,-0.7,0.0,0.0,0.0,0.0,1.73,75,3,0,74
2018-01-24T22:00,-0.9,0.0,0.0,0.0,0.0,1.58,75,2,0,74
2018-01-24T23:00,-1.4,0.0,0.0,0.0,0.0,1.84,75,2,0,74
2018-01-25T00:00,-1.9,0.0,0.0,0.0,0.0,1.81,7,2,0,5
2018-01-25T01:00,-2.0,0.0,0.0,0.0,0.0,1.90,2,2,0,0
2018-01-25T02:00,-2.2,0.0,0.0,0.0,0.0,1.63,2,2,0,0
2018-01-25T03:00,-1.8,0.0,0.0,0.0,0.0,1.10,12,1,2,10
2018-01-25T04:00,-1.9,0.0,0.0,0.0,0.0,0.90,74,4,11,72
2018-01-25T05:00,-1.7,0.0,0.0,0.0,0.0,0.91,74,9,3,71
2018-01-25T06:00,-1.9,0.0,0.0,0.0,0.0,1.17,55,14,0,49
2018-01-25T07:00,-1.7,0.0,0.0,0.0,0.0,1.02,43,19,0,31
2018-01-25T08:00,-1.8,0.0,0.0,0.0,0.0,1.14,63,22,0,54
2018-01-25T09:00,-0.3,36.0,18.0,160.9,36.0,1.66,83,31,0,76
2018-01-25T10:00,1.6,124.0,57.0,308.1,124.0,1.22,92,43,0,87
2018-01-25T11:00,3.5,195.0,85.0,333.0,195.0,0.76,89,49,1,81
2018-01-25T12:00,4.8,246.0,132.0,281.4,246.0,0.76,100,53,1,99
2018-01-25T13:00,5.0,214.0,146.0,155.7,214.0,1.00,100,34,12,98
2018-01-25T14:00,5.4,151.0,146.0,11.8,151.0,0.94,100,48,16,99
2018-01-25T15:00,5.3,109.0,98.0,30.2,109.0,0.61,100,65,30,100
2018-01-25T16:00,4.8,66.0,66.0,0.0,66.0,0.32,100,65,29,100
2018-01-25T17:00,3.8,28.0,28.0,0.0,28.0,0.45,100,71,17,99
2018-01-25T18:00,3.0,2.0,2.0,0.0,2.0,0.72,100,75,19,100
2018-01-25T19:00,3.0,0.0,0.0,0.0,0.0,0.85,99,78,24,98
2018-01-25T20:00,2.8,0.0,0.0,0.0,0.0,0.41,100,81,26,99
2018-01-25T21:00,3.0,0.0,0.0,0.0,0.0,0.78,100,76,33,100
2018-01-25T22:00,2.8,0.0,0.0,0.0,0.0,1.00,100,85,45,100
2018-01-25T23:00,3.0,0.0,0.0,0.0,0.0,1.17,100,90,53,99
2018-01-26T00:00,2.9,0.0,0.0,0.0,0.0,1.24,100,93,59,98
2018-01-26T01:00,3.5,0.0,0.0,0.0,0.0,0.58,100,99,95,99
2018-01-26T02:00,3.6,0.0,0.0,0.0,0.0,0.76,100,100,99,98
2018-01-26T03:00,3.5,0.0,0.0,0.0,0.0,0.95,100,99,94,99
2018-01-26T04:00,3.5,0.0,0.0,0.0,0.0,0.73,100,99,84,94
2018-01-26T05:00,3.5,0.0,0.0,0.0,0.0,0.45,100,99,99,96
2018-01-26T06:00,3.5,0.0,0.0,0.0,0.0,0.85,100,97,99,98
2018-01-26T07:00,3.5,0.0,0.0,0.0,0.0,1.04,100,98,99,98
2018-01-26T08:00,3.5,0.0,0.0,0.0,0.0,0.51,100,100,97,97
2018-01-26T09:00,3.7,10.0,10.0,0.0,10.0,0.60,100,100,96,93
2018-01-26T10:00,4.2,22.0,22.0,0.0,22.0,0.80,100,100,95,95
2018-01-26T11:00,4.7,50.0,47.0,9.0,50.0,0.32,100,100,100,53
2018-01-26T12:00,5.6,69.0,61.0,19.6,69.0,0.41,100,100,100,35
2018-01-26T13:00,5.2,38.0,38.0,0.0,38.0,1.21,100,100,99,2
2018-01-26T14:00,5.4,51.0,51.0,0.0,51.0,1.22,100,100,100,16
2018-01-26T15:00,5.3,35.0,35.0,0.0,35.0,2.21,100,100,98,25
2018-01-26T16:00,4.9,17.0,17.0,0.0,17.0,2.55,100,100,100,23
2018-01-26T17:00,4.6,10.0,10.0,0.0,10.0,2.28,100,100,99,29
2018-01-26T18:00,4.2,0.0,0.0,0.0,0.0,2.16,100,100,99,33
2018-01-26T19:00,4.2,0.0,0.0,0.0,0.0,1.92,100,100,100,85
2018-01-26T20:00,4.4,0.0,0.0,0.0,0.0,1.77,100,100,100,40
2018-01-26T21:00,4.4,0.0,0.0,0.0,0.0,2.11,100,100,93,20
2018-01-26T22:00,4.4,0.0,0.0,0.0,0.0,2.15,100,100,97,27
2018-01-26T23:00,4.6,0.0,0.0,0.0,0.0,1.56,100,100,99,33
2018-01-27T00:00,4.5,0.0,0.0,0.0,0.0,1.04,100,100,100,34
2018-01-27T01:00,3.8,0.0,0.0,0.0,0.0,2.45,100,100,78,90
2018-01-27T02:00,3.8,0.0,0.0,0.0,0.0,3.06,100,100,100,68
2018-01-27T03:00,4.0,0.0,0.0,0.0,0.0,2.31,100,100,100,41
2018-01-27T04:00,4.2,0.0,0.0,0.0,0.0,1.91,100,100,100,31
2018-01-27T05:00,4.3,0.0,0.0,0.0,0.0,1.70,100,100,100,26
2018-01-27T06:00,4.3,0.0,0.0,0.0,0.0,2.10,100,100,100,29
2018-01-27T07:00,4.3,0.0,0.0,0.0,0.0,1.91,100,99,99,0
2018-01-27T08:00,4.2,0.0,0.0,0.0,0.0,2.06,100,100,98,0
2018-01-27T09:00,4.6,9.0,9.0,0.0,9.0,2.30,100,100,99,0
2018-01-27T10:00,5.6,57.0,49.0,35.8,57.0,2.28,95,87,90,0
2018-01-27T11:00,6.6,108.0,106.0,5.9,108.0,1.42,92,46,87,0
2018-01-27T12:00,7.8,209.0,139.0,169.7,209.0,1.84,94,63,89,0
